"","id","synonym","author","rank","taxonomicStatus","matched_name","syndomY","synrangeY","synmycoY"
"1","urn:lsid:ipni.org:names:200715-2","Pithecellobium jupunba","(Willd.) Urb.","SPECIES","Homotypic_Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"2","urn:lsid:ipni.org:names:470637-1","Acacia jupunba","Willd.","SPECIES","Homotypic_Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"3","urn:lsid:ipni.org:names:200750-2","Pithecellobium micradenium","Benth.","SPECIES","Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"4","urn:lsid:ipni.org:names:104298-2","Feuilleea micradenia","(Benth.) Kuntze","SPECIES","Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"5","urn:lsid:ipni.org:names:514875-1","Pithecellobium brongniartii","Duchass. & Walp.","SPECIES","Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"6","urn:lsid:ipni.org:names:1076825-2","Feuilleea jupunba","(Willd.) Kuntze","SPECIES","Homotypic_Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"7","urn:lsid:ipni.org:names:132566-2","Jupunba jupunba","(Willd.) Britton & Rose","SPECIES","Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"8","urn:lsid:ipni.org:names:508181-1","Mimosa jupunba","(Willd.) Poir.","SPECIES","Homotypic_Synonym","Abarema jupunba",FALSE,FALSE,FALSE
"9","urn:lsid:ipni.org:names:60428087-2","Racosperma acanthocladum","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia acanthoclada",FALSE,FALSE,FALSE
"10","urn:lsid:ipni.org:names:944298-1","Racosperma acradenium","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia acradenia",FALSE,FALSE,FALSE
"11","urn:lsid:ipni.org:names:470099-1","Acacia curvicarpa","W.Fitzg.","SPECIES","Synonym","Acacia acradenia",FALSE,FALSE,FALSE
"12","urn:lsid:ipni.org:names:60428094-2","Racosperma aculeatissimum","(J.F.Macbr.) Pedley","SPECIES","Homotypic_Synonym","Acacia aculeatissima",FALSE,FALSE,FALSE
"13","urn:lsid:ipni.org:names:471632-1","Acacia tenuifolia","F.Muell.","SPECIES","Synonym","Acacia aculeatissima",FALSE,FALSE,FALSE
"14","urn:lsid:ipni.org:names:470209-1","Acacia doratoxylon","Meisn.","SPECIES","Synonym","Acacia acuminata",FALSE,TRUE,FALSE
"15","urn:lsid:ipni.org:names:60428096-2","Racosperma acuminatum","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia acuminata",FALSE,FALSE,FALSE
"16","urn:lsid:ipni.org:names:469630-1","Acacia accola","Maiden & Betche","SPECIES","Synonym","Acacia adunca",FALSE,FALSE,FALSE
"17","urn:lsid:ipni.org:names:944300-1","Racosperma aduncum","(A.Cunn. ex G.Don) Pedley","SPECIES","Homotypic_Synonym","Acacia adunca",FALSE,FALSE,FALSE
"18","urn:lsid:ipni.org:names:944302-1","Racosperma amblygonum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia amblygona",FALSE,FALSE,FALSE
"19","urn:lsid:ipni.org:names:470979-1","Acacia nernstii","F.Muell.","SPECIES","Synonym","Acacia amblygona",FALSE,FALSE,FALSE
"20","urn:lsid:ipni.org:names:60428760-2","Racosperma amoenum","(H.L.Wendl.) Pedley","SPECIES","Homotypic_Synonym","Acacia amoena",FALSE,FALSE,FALSE
"21","urn:lsid:ipni.org:names:944305-1","Racosperma aneurum","(F.Muell. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia aneura",FALSE,FALSE,FALSE
"22","urn:lsid:ipni.org:names:60429587-2","Racosperma asparagoides","(A.Cunn.) Pedley","SPECIES","Homotypic_Synonym","Acacia asparagoides",FALSE,FALSE,FALSE
"23","urn:lsid:ipni.org:names:944312-1","Racosperma attenuatum","(Maiden) Pedley","SPECIES","Homotypic_Synonym","Acacia attenuata",FALSE,FALSE,FALSE
"24","urn:lsid:ipni.org:names:944313-1","Racosperma aulacocarpum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia aulacocarpa",FALSE,FALSE,FALSE
"25","urn:lsid:ipni.org:names:942631-1","Racosperma auriculiforme","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia auriculiformis",FALSE,FALSE,FALSE
"26","urn:lsid:ipni.org:names:60429843-2","Racosperma ausfeldii","(Regel) Pedley","SPECIES","Homotypic_Synonym","Acacia ausfeldii",FALSE,FALSE,FALSE
"27","urn:lsid:ipni.org:names:944315-1","Racosperma baileyanum","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia baileyana",FALSE,FALSE,FALSE
"28","urn:lsid:ipni.org:names:944319-1","Racosperma betchei","(Maiden & Blakely) Pedley","SPECIES","Homotypic_Synonym","Acacia betchei",FALSE,FALSE,FALSE
"29","urn:lsid:ipni.org:names:944321-1","Racosperma blakei","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia blakei",FALSE,FALSE,FALSE
"30","urn:lsid:ipni.org:names:60429983-2","Racosperma blakelyi","(Maiden) Pedley","SPECIES","Homotypic_Synonym","Acacia blakelyi",FALSE,FALSE,FALSE
"31","urn:lsid:ipni.org:names:471542-1","Acacia stenocarpa","F.Muell.","SPECIES","Synonym","Acacia brachystachya",FALSE,FALSE,FALSE
"32","urn:lsid:ipni.org:names:469988-1","Acacia cibaria","F.Muell.","SPECIES","Synonym","Acacia brachystachya",FALSE,FALSE,FALSE
"33","urn:lsid:ipni.org:names:944323-1","Racosperma brachystachyum","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia brachystachya",FALSE,FALSE,FALSE
"34","urn:lsid:ipni.org:names:471712-1","Acacia uncinata","G.Lodd.","SPECIES","Synonym","Acacia calamifolia",FALSE,FALSE,FALSE
"35","urn:lsid:ipni.org:names:60430482-2","Racosperma calamifolium","(Sweet ex Lindl.) Pedley","SPECIES","Homotypic_Synonym","Acacia calamifolia",FALSE,FALSE,FALSE
"36","urn:lsid:ipni.org:names:471261-1","Acacia pulverulenta","A.Cunn. ex Benth.","SPECIES","Synonym","Acacia calamifolia",FALSE,FALSE,FALSE
"37","urn:lsid:ipni.org:names:471759-1","Acacia vilhelmii","Domin","SPECIES","Synonym","Acacia calyculata",FALSE,FALSE,FALSE
"38","urn:lsid:ipni.org:names:58300-3","Acacia australis","Domin ex Velen.","SPECIES","Synonym","Acacia calyculata",FALSE,FALSE,FALSE
"39","urn:lsid:ipni.org:names:944332-1","Racosperma calyculatum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia calyculata",FALSE,FALSE,FALSE
"40","urn:lsid:ipni.org:names:944333-1","Racosperma cambagei","(R.T.Baker) Pedley","SPECIES","Homotypic_Synonym","Acacia cambagei",FALSE,FALSE,FALSE
"41","urn:lsid:ipni.org:names:471193-1","Acacia porphyrochila","E.Pritz.","SPECIES","Synonym","Acacia camptoclada",FALSE,FALSE,FALSE
"42","urn:lsid:ipni.org:names:60430485-2","Racosperma camptocladum","(C.R.P.Andrews) Pedley","SPECIES","Homotypic_Synonym","Acacia camptoclada",FALSE,FALSE,FALSE
"43","urn:lsid:ipni.org:names:470256-1","Acacia eremea","Maiden","SPECIES","Synonym","Acacia cana",FALSE,FALSE,FALSE
"44","urn:lsid:ipni.org:names:944334-1","Racosperma canum","(Maiden) Pedley","SPECIES","Homotypic_Synonym","Acacia cana",FALSE,FALSE,FALSE
"45","urn:lsid:ipni.org:names:60430553-2","Racosperma chalkeri","(Maiden) Pedley","SPECIES","Homotypic_Synonym","Acacia chalkeri",FALSE,FALSE,FALSE
"46","urn:lsid:ipni.org:names:60430558-2","Racosperma cheelii","(Blakely) Pedley","SPECIES","Homotypic_Synonym","Acacia cheelii",FALSE,FALSE,FALSE
"47","urn:lsid:ipni.org:names:944341-1","Racosperma cincinnatum","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia cincinnata",FALSE,FALSE,FALSE
"48","urn:lsid:ipni.org:names:60431961-2","Racosperma cochlocarpum","(Meisn.) Pedley","SPECIES","Homotypic_Synonym","Acacia cochlocarpa",FALSE,FALSE,FALSE
"49","urn:lsid:ipni.org:names:469706-1","Acacia anceps","Hook.","SPECIES","Synonym","Acacia complanata",FALSE,TRUE,FALSE
"50","urn:lsid:ipni.org:names:944342-1","Racosperma complanatum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia complanata",FALSE,FALSE,FALSE
"51","urn:lsid:ipni.org:names:942635-1","Racosperma concurrens","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia concurrens",FALSE,FALSE,FALSE
"52","urn:lsid:ipni.org:names:470093-1","Acacia cunninghamii","Hook.","SPECIES","Synonym","Acacia concurrens",FALSE,FALSE,FALSE
"53","urn:lsid:ipni.org:names:944343-1","Racosperma confertum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia conferta",FALSE,FALSE,FALSE
"54","urn:lsid:ipni.org:names:942663-1","Racosperma confusum","(Merr.) Pedley","SPECIES","Homotypic_Synonym","Acacia confusa",FALSE,FALSE,FALSE
"55","urn:lsid:ipni.org:names:60431975-2","Racosperma constablei","(Tindale) Pedley","SPECIES","Homotypic_Synonym","Acacia constablei",FALSE,FALSE,FALSE
"56","urn:lsid:ipni.org:names:942637-1","Racosperma coriaceum","(DC.) Pedley","SPECIES","Homotypic_Synonym","Acacia coriacea",FALSE,FALSE,FALSE
"57","urn:lsid:ipni.org:names:944346-1","Racosperma crassum","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia crassa",FALSE,FALSE,FALSE
"58","urn:lsid:ipni.org:names:944349-1","Racosperma cultriforme","(A.Cunn. ex G.Don) Pedley","SPECIES","Homotypic_Synonym","Acacia cultriformis",FALSE,FALSE,FALSE
"59","urn:lsid:ipni.org:names:60441827-2","Acacia cultrata","Paxton","SPECIES","Synonym","Acacia cultriformis",FALSE,FALSE,FALSE
"60","urn:lsid:ipni.org:names:66339-3","Acacia glaucophylla","Cels","SPECIES","Synonym","Acacia cultriformis",FALSE,FALSE,FALSE
"61","urn:lsid:ipni.org:names:79366-3","Acacia scapuliformis","A.Cunn. ex G.Don","SPECIES","Synonym","Acacia cultriformis",FALSE,FALSE,FALSE
"62","urn:lsid:ipni.org:names:66281-3","Acacia glaucifolia","Baumg. ex Meisn.","SPECIES","Synonym","Acacia cultriformis",FALSE,FALSE,FALSE
"63","urn:lsid:ipni.org:names:470232-1","Acacia eglandulosa","DC.","SPECIES","Synonym","Acacia cyclops",FALSE,FALSE,FALSE
"64","urn:lsid:ipni.org:names:60433145-2","Racosperma eglandulosum","(DC.) Pedley","SPECIES","Synonym","Acacia cyclops",FALSE,FALSE,FALSE
"65","urn:lsid:ipni.org:names:470912-1","Acacia mirbelii","Dehnh.","SPECIES","Synonym","Acacia cyclops",FALSE,FALSE,FALSE
"66","urn:lsid:ipni.org:names:944352-1","Racosperma dawsonii","(R.T.Baker) Pedley","SPECIES","Homotypic_Synonym","Acacia dawsonii",FALSE,FALSE,FALSE
"67","urn:lsid:ipni.org:names:507878-1","Mimosa dealbata","(Link) Page","SPECIES","Homotypic_Synonym","Acacia dealbata",FALSE,FALSE,FALSE
"68","urn:lsid:ipni.org:names:944515-1","Racosperma dealbatum","(Link) Pedley","SPECIES","Homotypic_Synonym","Acacia dealbata",FALSE,FALSE,FALSE
"69","urn:lsid:ipni.org:names:942638-1","Racosperma deanei","(R.T.Baker) Pedley","SPECIES","Homotypic_Synonym","Acacia deanei",FALSE,FALSE,FALSE
"70","urn:lsid:ipni.org:names:944354-1","Racosperma decorum","(Rchb.) Pedley","SPECIES","Homotypic_Synonym","Acacia decora",FALSE,FALSE,FALSE
"71","urn:lsid:ipni.org:names:469653-1","Acacia adenophora","Spreng.","SPECIES","Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"72","urn:lsid:ipni.org:names:507639-1","Mimosa angulata","(Desv.) Poir.","SPECIES","Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"73","urn:lsid:ipni.org:names:944516-1","Racosperma decurrens","(J.C.Wendl.) Pedley","SPECIES","Homotypic_Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"74","urn:lsid:ipni.org:names:469718-1","Acacia angulata","Desv.","SPECIES","Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"75","urn:lsid:ipni.org:names:507883-1","Mimosa decurrens","J.C.Wendl.","SPECIES","Homotypic_Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"76","urn:lsid:ipni.org:names:508561-1","Mimosa pulchra","Dum.Cours.","SPECIES","Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"77","urn:lsid:ipni.org:names:508342-1","Mimosa mollissima","Willd.","SPECIES","Synonym","Acacia decurrens",FALSE,FALSE,FALSE
"78","urn:lsid:ipni.org:names:944356-1","Racosperma dictyophlebum","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia dictyophleba",FALSE,FALSE,FALSE
"79","urn:lsid:ipni.org:names:60432648-2","Racosperma difforme","(R.T.Baker) Pedley","SPECIES","Homotypic_Synonym","Acacia difformis",FALSE,FALSE,FALSE
"80","urn:lsid:ipni.org:names:471779-1","Acacia viscosa","Schrad. ex H.L.Wendl.","SPECIES","Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"81","urn:lsid:ipni.org:names:514260-1","Phyllodoce dodonaeifolia","(Pers.) Link","SPECIES","Homotypic_Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"82","urn:lsid:ipni.org:names:507922-1","Mimosa dodonaeifolia","Pers.","SPECIES","Homotypic_Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"83","urn:lsid:ipni.org:names:82917-3","Acacia visciflua","F.Muell.","SPECIES","Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"84","urn:lsid:ipni.org:names:77060054-1","Racosperma dodonaeifolium","(Pers.) Pedley","SPECIES","Homotypic_Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"85","urn:lsid:ipni.org:names:470884-1","Acacia metrosiderosifolia","Sterler","SPECIES","Synonym","Acacia dodonaeifolia",FALSE,FALSE,FALSE
"86","urn:lsid:ipni.org:names:60433014-2","Racosperma doratoxylon","(A.Cunn.) Pedley","SPECIES","Homotypic_Synonym","Acacia doratoxylon",FALSE,FALSE,FALSE
"87","urn:lsid:ipni.org:names:470502-1","Acacia hebecephala","A.Cunn. ex G.Don","SPECIES","Synonym","Acacia elongata",FALSE,FALSE,FALSE
"88","urn:lsid:ipni.org:names:60433147-2","Racosperma elongatum","(Sieber ex DC.) Pedley","SPECIES","Homotypic_Synonym","Acacia elongata",FALSE,FALSE,FALSE
"89","urn:lsid:ipni.org:names:60433154-2","Racosperma ephedroides","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia ephedroides",FALSE,FALSE,FALSE
"90","urn:lsid:ipni.org:names:60433155-2","Racosperma eremaeum","(C.R.P.Andrews) Pedley","SPECIES","Homotypic_Synonym","Acacia eremaea",FALSE,FALSE,FALSE
"91","urn:lsid:ipni.org:names:944364-1","Racosperma excelsum","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia excelsa",FALSE,FALSE,FALSE
"92","urn:lsid:ipni.org:names:471159-1","Acacia plagiophylla","Spreng.","SPECIES","Synonym","Acacia falcata",FALSE,FALSE,FALSE
"93","urn:lsid:ipni.org:names:470298-1","Acacia falcata","Siebold ex Steud.","SPECIES","Synonym","Acacia falcata",FALSE,TRUE,FALSE
"94","urn:lsid:ipni.org:names:942640-1","Racosperma falcatum","(Willd.) Pedley","SPECIES","Homotypic_Synonym","Acacia falcata",FALSE,FALSE,FALSE
"95","urn:lsid:ipni.org:names:471011-1","Acacia obliqua","Desv.","SPECIES","Synonym","Acacia falcata",FALSE,FALSE,FALSE
"96","urn:lsid:ipni.org:names:508401-1","Mimosa obliqua","J.C.Wendl.","SPECIES","Synonym","Acacia falcata",FALSE,FALSE,FALSE
"97","urn:lsid:ipni.org:names:469770-1","Acacia astringens","A.Cunn. ex G.Don","SPECIES","Synonym","Acacia falciformis",FALSE,FALSE,FALSE
"98","urn:lsid:ipni.org:names:944365-1","Racosperma falciforme","(DC.) Pedley","SPECIES","Homotypic_Synonym","Acacia falciformis",FALSE,FALSE,FALSE
"99","urn:lsid:ipni.org:names:944455-1","Racosperma perangustum","(C.T.White) Pedley","SPECIES","Synonym","Acacia fimbriata",FALSE,FALSE,FALSE
"100","urn:lsid:ipni.org:names:471119-1","Acacia perangusta","(C.T.White) Pedley","SPECIES","Synonym","Acacia fimbriata",FALSE,FALSE,FALSE
"101","urn:lsid:ipni.org:names:944368-1","Racosperma fimbriatum","(A.Cunn. ex G.Don) Pedley","SPECIES","Homotypic_Synonym","Acacia fimbriata",FALSE,FALSE,FALSE
"102","urn:lsid:ipni.org:names:944372-1","Racosperma floribundum","(Vent.) Pedley","SPECIES","Homotypic_Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"103","urn:lsid:ipni.org:names:508357-1","Mimosa mucronulata","Dum.Cours.","SPECIES","Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"104","urn:lsid:ipni.org:names:514261-1","Phyllodoce floribunda","(Vent.) Link","SPECIES","Homotypic_Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"105","urn:lsid:ipni.org:names:470604-1","Acacia intermedia","A.Cunn. ex Hook.","SPECIES","Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"106","urn:lsid:ipni.org:names:508017-1","Mimosa floribunda","Vent.","SPECIES","Homotypic_Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"107","urn:lsid:ipni.org:names:469723-1","Acacia angustifolia","G.Lodd.","SPECIES","Synonym","Acacia floribunda",FALSE,FALSE,FALSE
"108","urn:lsid:ipni.org:names:471160-1","Acacia plagiophylla","F.Muell.","SPECIES","Synonym","Acacia hubbardiana",FALSE,FALSE,FALSE
"109","urn:lsid:ipni.org:names:944395-1","Racosperma hubbardianum","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia hubbardiana",FALSE,FALSE,FALSE
"110","urn:lsid:ipni.org:names:77060119-1","Racosperma iteaphyllum","(F.Muell. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia iteaphylla",FALSE,FALSE,FALSE
"111","urn:lsid:ipni.org:names:944402-1","Racosperma ixodes","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia ixodes",FALSE,FALSE,FALSE
"112","urn:lsid:ipni.org:names:942645-1","Racosperma koa","(A.Gray) Pedley","SPECIES","Homotypic_Synonym","Acacia koa",FALSE,FALSE,FALSE
"113","urn:lsid:ipni.org:names:470520-1","Acacia heterophylla","Hook. & Arn.","SPECIES","Synonym","Acacia koa",FALSE,TRUE,FALSE
"114","urn:lsid:ipni.org:names:470008-1","Acacia coa","Walp.","SPECIES","Synonym","Acacia koa",FALSE,FALSE,FALSE
"115","urn:lsid:ipni.org:names:944410-1","Racosperma latifolium","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia latifolia",FALSE,FALSE,FALSE
"116","urn:lsid:ipni.org:names:944416-1","Racosperma leiocalyx","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia leiocalyx",FALSE,FALSE,FALSE
"117","urn:lsid:ipni.org:names:469939-1","Acacia capillosa","Pedley","SPECIES","Synonym","Acacia leptostachya",FALSE,FALSE,FALSE
"118","urn:lsid:ipni.org:names:944419-1","Racosperma leptostachyum","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia leptostachya",FALSE,FALSE,FALSE
"119","urn:lsid:ipni.org:names:469745-1","Acacia argentea","Maiden","SPECIES","Synonym","Acacia leptostachya",FALSE,FALSE,FALSE
"120","urn:lsid:ipni.org:names:944421-1","Racosperma ligulatum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia ligulata",FALSE,FALSE,FALSE
"121","urn:lsid:ipni.org:names:471067-1","Acacia pallidiramosa","Maiden & Blakely","SPECIES","Synonym","Acacia ligulata",FALSE,FALSE,FALSE
"122","urn:lsid:ipni.org:names:471365-1","Acacia runciformis","A.Cunn. ex G.Don","SPECIES","Synonym","Acacia lineata",FALSE,FALSE,FALSE
"123","urn:lsid:ipni.org:names:470124-1","Acacia dasyphylla","A.Cunn. ex Benth.","SPECIES","Synonym","Acacia lineata",FALSE,FALSE,FALSE
"124","urn:lsid:ipni.org:names:469962-1","Acacia centrinervia","Maiden & Blakely","SPECIES","Synonym","Acacia lineata",FALSE,FALSE,FALSE
"125","urn:lsid:ipni.org:names:944337-1","Racosperma centrinervium","(Maiden & Blakely) Pedley","SPECIES","Synonym","Acacia lineata",FALSE,FALSE,FALSE
"126","urn:lsid:ipni.org:names:944423-1","Racosperma lineatum","(A.Cunn. ex G.Don) Pedley","SPECIES","Homotypic_Synonym","Acacia lineata",FALSE,FALSE,FALSE
"127","urn:lsid:ipni.org:names:80329-3","Acacia spathulata","Tausch","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"128","urn:lsid:ipni.org:names:507983-1","Mimosa falcata","Dum.Cours.","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"129","urn:lsid:ipni.org:names:471650-1","Acacia thegonocarpa","A.Cunn. ex Sweet","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"130","urn:lsid:ipni.org:names:514265-1","Phyllodoce longifolia","(Andrews) Link","SPECIES","Homotypic_Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"131","urn:lsid:ipni.org:names:77060224-1","Racosperma longifolium","(Andrews) Pedley","SPECIES","Homotypic_Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"132","urn:lsid:ipni.org:names:81989-3","Acacia trigonocarpa","Jacques","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"133","urn:lsid:ipni.org:names:489235-1","Cuparilla sophorina","Raf.","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"134","urn:lsid:ipni.org:names:62937-3","Acacia decussata","Ten.","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"135","urn:lsid:ipni.org:names:508258-1","Mimosa longifolia","Andrews","SPECIES","Homotypic_Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"136","urn:lsid:ipni.org:names:87274-3","Mimosa macrostachya","Poir.","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"137","urn:lsid:ipni.org:names:65463-3","Acacia foliosa","Seem.","SPECIES","Synonym","Acacia longifolia",FALSE,FALSE,FALSE
"138","urn:lsid:ipni.org:names:944426-1","Racosperma longissimum","(H.L.Wendl.) Pedley","SPECIES","Homotypic_Synonym","Acacia longissima",FALSE,FALSE,FALSE
"139","urn:lsid:ipni.org:names:470767-1","Acacia linearis","Sims","SPECIES","Synonym","Acacia longissima",FALSE,FALSE,FALSE
"140","urn:lsid:ipni.org:names:944429-1","Racosperma macradenium","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia macradenia",FALSE,FALSE,FALSE
"141","urn:lsid:ipni.org:names:944430-1","Racosperma maidenii","(F.Muell.) Pedley","SPECIES","Homotypic_Synonym","Acacia maidenii",FALSE,FALSE,FALSE
"142","urn:lsid:ipni.org:names:944432-1","Racosperma maranoense","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia maranoensis",FALSE,FALSE,FALSE
"143","urn:lsid:ipni.org:names:942648-1","Racosperma mearnsii","(De Wild.) Pedley","SPECIES","Homotypic_Synonym","Acacia mearnsii",FALSE,FALSE,FALSE
"144","urn:lsid:ipni.org:names:942629-1","Racosperma melanoxylon","(R.Br.) Pedley","SPECIES","Homotypic_Synonym","Acacia melanoxylon",FALSE,FALSE,FALSE
"145","urn:lsid:ipni.org:names:469741-1","Acacia arcuata","Sieber ex Spreng.","SPECIES","Synonym","Acacia melanoxylon",FALSE,FALSE,FALSE
"146","urn:lsid:ipni.org:names:69381-3","Acacia latifolia","Desf.","SPECIES","Synonym","Acacia melanoxylon",FALSE,TRUE,FALSE
"147","urn:lsid:ipni.org:names:944435-1","Racosperma melvillei","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia melvillei",FALSE,FALSE,FALSE
"148","urn:lsid:ipni.org:names:77060268-1","Racosperma microbotryum","(Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia microbotrya",FALSE,FALSE,FALSE
"149","urn:lsid:ipni.org:names:470957-1","Acacia myriobotrya","Meisn.","SPECIES","Synonym","Acacia microbotrya",FALSE,FALSE,FALSE
"150","urn:lsid:ipni.org:names:471346-1","Acacia rostellifera","Seem.","SPECIES","Synonym","Acacia microbotrya",FALSE,TRUE,FALSE
"151","urn:lsid:ipni.org:names:944437-1","Racosperma microspermum","(Pedley) Pedley","SPECIES","Homotypic_Synonym","Acacia microsperma",FALSE,FALSE,FALSE
"152","urn:lsid:ipni.org:names:60433765-2","Racosperma mucronatum","(Willd. ex H.L.Wendl.) Pedley","SPECIES","Homotypic_Synonym","Acacia mucronata",FALSE,FALSE,FALSE
"153","urn:lsid:ipni.org:names:508369-1","Mimosa myrtifolia","Sm.","SPECIES","Homotypic_Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"154","urn:lsid:ipni.org:names:514266-1","Phyllodoce myrtifolia","(Sm.) Link","SPECIES","Homotypic_Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"155","urn:lsid:ipni.org:names:469645-1","Acacia acutifolia","Maiden & Blakely","SPECIES","Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"156","urn:lsid:ipni.org:names:72106-3","Acacia marginata","R.Br.","SPECIES","Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"157","urn:lsid:ipni.org:names:60433775-2","Racosperma myrtifolium","(Sm.) Pedley","SPECIES","Homotypic_Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"158","urn:lsid:ipni.org:names:81980-3","Acacia trigona","A.DC.","SPECIES","Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"159","urn:lsid:ipni.org:names:489234-1","Cuparilla myrtifolia","(Sm.) Raf.","SPECIES","Homotypic_Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"160","urn:lsid:ipni.org:names:471097-1","Acacia pawlikowskyana","Ohlend.","SPECIES","Synonym","Acacia myrtifolia",FALSE,FALSE,FALSE
"161","urn:lsid:ipni.org:names:944444-1","Racosperma neriifolium","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia neriifolia",FALSE,FALSE,FALSE
"162","urn:lsid:ipni.org:names:944449-1","Racosperma omalophyllum","(A.Cunn. ex Benth.) Pedley","SPECIES","Homotypic_Synonym","Acacia omalophylla",FALSE,FALSE,FALSE
"163","urn:lsid:ipni.org:names:470542-1","Acacia homalophylla","A.Cunn. ex Benth.","SPECIES","Synonym","Acacia omalophylla",FALSE,FALSE,FALSE
"164","urn:lsid:ipni.org:names:469760-1","Acacia arundelliana","F.M.Bailey","SPECIES","Synonym","Acacia oshanesii",FALSE,FALSE,FALSE
"165","urn:lsid:ipni.org:names:944452-1","Racosperma oshanesii","(F.Muell. & Maiden) Pedley","SPECIES","Homotypic_Synonym","Acacia oshanesii",FALSE,FALSE,FALSE
"166","urn:lsid:ipni.org:names:944518-1","Racosperma parramattense","(Tindale) Pedley","SPECIES","Homotypic_Synonym","Acacia parramattensis",FALSE,FALSE,FALSE
"167","urn:lsid:ipni.org:names:471601-1","Acacia sulcipes","Sieber ex G.Don","SPECIES","Synonym","Acacia parramattensis",FALSE,FALSE,FALSE
